Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
86248,11/2/26 19:42:01,1.933,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.330,μmol/L,23.480,°C,1011.000,hPa,Humid,0,0,,0,25.701,112705,310070.16,37.00,2500.00,#N/A
86256,11/2/26 19:42:03,1.967,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.299,μmol/L,23.480,°C,1011.000,hPa,Humid,0,0,,0,25.703,112702,310057.44,37.00,2500.00,#N/A
86268,11/2/26 19:42:05,2.000,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.317,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.704,112705,310042.61,37.00,2500.00,#N/A
86272,11/2/26 19:42:07,2.033,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.295,μmol/L,23.492,°C,1011.000,hPa,Humid,0,0,,0,25.699,112707,310057.55,37.00,2500.00,#N/A
86280,11/2/26 19:42:09,2.067,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.330,μmol/L,23.480,°C,1011.000,hPa,Humid,0,0,,0,25.701,112706,310064.33,37.00,2500.00,#N/A
86288,11/2/26 19:42:11,2.100,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.317,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.704,112710,310074.92,37.00,2500.00,#N/A
86296,11/2/26 19:42:13,2.133,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.312,μmol/L,23.486,°C,1011.000,hPa,Humid,0,0,,0,25.700,112710,310074.51,37.00,2500.00,#N/A
86304,11/2/26 19:42:15,2.166,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.299,μmol/L,23.480,°C,1011.000,hPa,Humid,0,0,,0,25.703,112714,310075.22,37.00,2500.00,#N/A
86312,11/2/26 19:42:17,2.200,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.446,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.700,112720,310079.85,37.00,2500.00,#N/A
86320,11/2/26 19:42:19,2.233,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.413,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.700,112717,310083.06,37.00,2500.00,#N/A
86328,11/2/26 19:42:21,2.266,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.364,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.701,112718,310060.46,37.00,2500.00,#N/A
86336,11/2/26 19:42:23,2.300,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.415,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.702,112723,310081.29,37.00,2500.00,#N/A
86344,11/2/26 19:42:25,2.333,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.446,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.700,112723,310082.39,37.00,2500.00,#N/A
86352,11/2/26 19:42:27,2.367,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.248,μmol/L,23.492,°C,1011.000,hPa,Humid,0,0,,0,25.702,112732,310085.70,37.00,2500.00,#N/A
86360,11/2/26 19:42:29,2.399,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.346,μmol/L,23.480,°C,1011.000,hPa,Humid,0,0,,0,25.700,112735,310096.78,37.00,2500.00,#N/A
86368,11/2/26 19:42:31,2.433,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.444,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.698,112727,310096.01,37.00,2500.00,#N/A
86376,11/2/26 19:42:33,2.467,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.379,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.700,112732,310102.11,37.00,2500.00,#N/A
86384,11/2/26 19:42:35,2.500,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.448,μmol/L,23.455,°C,1011.000,hPa,Humid,0,0,,0,25.702,112738,310097.43,37.00,2500.00,#N/A
86392,11/2/26 19:42:37,2.533,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.246,μmol/L,23.498,°C,1011.000,hPa,Humid,0,0,,0,25.700,112736,310102.84,37.00,2500.00,#N/A
86400,11/2/26 19:42:39,2.566,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.426,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.697,112736,310097.73,37.00,2500.00,#N/A
86408,11/2/26 19:42:41,2.600,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.430,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.701,112744,310107.56,37.00,2500.00,#N/A
86416,11/2/26 19:42:43,2.633,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.381,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.702,112737,310097.65,37.00,2500.00,#N/A
86424,11/2/26 19:42:45,2.667,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.460,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.697,112740,310111.89,37.00,2500.00,#N/A
86432,11/2/26 19:42:47,2.700,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.426,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.697,112751,310119.09,37.00,2500.00,#N/A
86440,11/2/26 19:42:49,2.733,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.527,μmol/L,23.455,°C,1011.000,hPa,Humid,0,0,,0,25.697,112752,310120.17,37.00,2500.00,#N/A
86448,11/2/26 19:42:51,2.767,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.411,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.698,112752,310122.85,37.00,2500.00,#N/A
86456,11/2/26 19:42:53,2.799,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.444,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.698,112760,310120.76,37.00,2500.00,#N/A
86464,11/2/26 19:42:55,2.833,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.428,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.699,112754,310119.70,37.00,2500.00,#N/A
86472,11/2/26 19:42:57,2.867,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.442,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.696,112757,310126.31,37.00,2500.00,#N/A
86480,11/2/26 19:42:59,2.899,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.493,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.697,112760,310115.02,37.00,2500.00,#N/A
86488,11/2/26 19:43:01,2.933,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.391,μmol/L,23.486,°C,1011.000,hPa,Humid,0,0,,0,25.695,112765,310138.71,37.00,2500.00,#N/A
86498,11/2/26 19:43:03,2.967,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.411,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.698,112767,310124.61,37.00,2500.00,#N/A
86504,11/2/26 19:43:05,3.000,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.524,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.695,112767,310131.27,37.00,2500.00,#N/A
86512,11/2/26 19:43:07,3.033,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.377,μmol/L,23.480,°C,1011.000,hPa,Humid,0,0,,0,25.698,112776,310154.90,37.00,2500.00,#N/A
86521,11/2/26 19:43:09,3.067,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.391,μmol/L,23.486,°C,1011.000,hPa,Humid,0,0,,0,25.695,112782,310147.91,37.00,2500.00,#N/A
86528,11/2/26 19:43:11,3.100,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.442,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.696,112775,310140.53,37.00,2500.00,#N/A
86536,11/2/26 19:43:13,3.133,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.591,μmol/L,23.449,°C,1011.000,hPa,Humid,0,0,,0,25.695,112774,310138.26,37.00,2500.00,#N/A
86544,11/2/26 19:43:15,3.166,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.505,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.692,112772,310138.69,37.00,2500.00,#N/A
86552,11/2/26 19:43:17,3.200,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.540,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.694,112761,310138.03,37.00,2500.00,#N/A
86563,11/2/26 19:43:19,3.233,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.507,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.694,112780,310146.81,37.00,2500.00,#N/A
86568,11/2/26 19:43:21,3.266,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.556,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.693,112768,310144.71,37.00,2500.00,#N/A
86576,11/2/26 19:43:23,3.300,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.507,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.694,112777,310154.10,37.00,2500.00,#N/A
86586,11/2/26 19:43:25,3.334,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.558,μmol/L,23.455,°C,1011.000,hPa,Humid,0,0,,0,25.695,112773,310157.39,37.00,2500.00,#N/A
86592,11/2/26 19:43:27,3.366,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.605,μmol/L,23.455,°C,1011.000,hPa,Humid,0,0,,0,25.692,112782,310169.15,37.00,2500.00,#N/A
86601,11/2/26 19:43:29,3.400,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.540,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.694,112779,310158.20,37.00,2500.00,#N/A
86608,11/2/26 19:43:31,3.433,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.540,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.694,112789,310165.17,37.00,2500.00,#N/A
86616,11/2/26 19:43:33,3.466,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.507,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.694,112787,310174.39,37.00,2500.00,#N/A
86625,11/2/26 19:43:35,3.500,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.507,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.694,112787,310161.41,37.00,2500.00,#N/A
86632,11/2/26 19:43:37,3.533,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.493,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.697,112788,310169.24,37.00,2500.00,#N/A
86641,11/2/26 19:43:39,3.567,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.540,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.694,112782,310164.59,37.00,2500.00,#N/A
86649,11/2/26 19:43:41,3.600,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.574,μmol/L,23.455,°C,1011.000,hPa,Humid,0,0,,0,25.694,112783,310163.31,37.00,2500.00,#N/A
86656,11/2/26 19:43:43,3.633,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.536,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.690,112776,310161.47,37.00,2500.00,#N/A
86664,11/2/26 19:43:45,3.667,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.507,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.694,112771,310162.28,37.00,2500.00,#N/A
86672,11/2/26 19:43:47,3.699,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.522,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.693,112779,310165.07,37.00,2500.00,#N/A
86680,11/2/26 19:43:49,3.733,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.505,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.692,112780,310160.81,37.00,2500.00,#N/A
86689,11/2/26 19:43:51,3.767,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.505,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.692,112781,310159.94,37.00,2500.00,#N/A
86696,11/2/26 19:43:53,3.800,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.520,μmol/L,23.474,°C,1011.000,hPa,Humid,0,0,,0,25.691,112782,310161.48,37.00,2500.00,#N/A
86705,11/2/26 19:43:55,3.833,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.601,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.688,112784,310172.89,37.00,2500.00,#N/A
86712,11/2/26 19:43:57,3.866,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.491,μmol/L,23.468,°C,1011.000,hPa,Humid,0,0,,0,25.695,112789,310185.21,37.00,2500.00,#N/A
86720,11/2/26 19:43:59,3.900,OXY_CH7 (PSt7-10),10/2/26 18:06:53,BECORAL,181.571,μmol/L,23.462,°C,1011.000,hPa,Humid,0,0,,0,25.692,112792,310175.06,37.00,2500.00,#N/A
